0B0X,0B0Y,0B0Z,0B1X,0B1Y,0B1Z,0B2X,0B2Y,0B2Z,0B3X,0B3Y,0B3Z,0B4X,0B4Y,0B4Z,0B5X,0B5Y,0B5Z,0B6X,0B6Y,0B6Z,0B7X,0B7Y,0B7Z,0B8X,0B8Y,0B8Z,0B9X,0B9Y,0B9Z,0B10X,0B10Y,0B10Z,0B11X,0B11Y,0B11Z,0B12X,0B12Y,0B12Z,0B13X,0B13Y,0B13Z,0B14X,0B14Y,0B14Z,0B15X,0B15Y,0B15Z
33020,32921,13310,32805,32795,13476,32944,32900,13325,32917,32816,13143,32805,32852,13127,32805,33155,13052,33023,33055,13603,32762,32842,13045,32903,32830,13406,33018,32897,13317,32895,32904,13541,32892,33037,13466,32861,32919,13181,32849,32957,13054,32892,32781,13104,32883,32858,13251
33021,32913,13303,32810,32794,13497,32946,32901,13318,32919,32814,13137,32801,32853,13136,32809,33152,13006,33023,33054,13571,32767,32849,13035,32902,32823,13403,33020,32896,13312,32893,32902,13522,32891,33042,13476,32860,32916,13192,32852,32964,13065,32896,32788,13112,32882,32843,12546
33018,32915,13332,32806,32784,13480,32942,32905,13318,32915,32821,13169,32808,32850,13167,32806,33154,13030,33024,33046,13584,32764,32842,13050,32903,32823,13433,33024,32899,13327,32897,32905,13522,32893,33033,13527,32866,32919,13179,32849,32960,13055,32894,32789,13099,32882,32842,13281
33018,32908,13334,32810,32795,13497,32947,32902,13330,32915,32819,13189,32805,32853,13162,32805,33157,13015,33021,33049,13580,32762,32840,13043,32900,32832,13401,33019,32894,13310,32894,32894,13531,32895,33047,13491,32862,32917,13176,32849,32951,13054,32895,32781,13138,32881,32837,13248
33017,32910,13298,32807,32790,13497,32945,32900,13327,32912,32822,13173,32804,32853,13163,32807,33151,13077,33028,33052,13578,32763,32838,13040,32899,32826,13419,33019,32898,13334,32897,32905,13524,32892,33042,13502,32864,32920,13185,32849,32948,13044,32893,32779,13122,32883,32845,13287
33016,32926,13316,32808,32802,13459,32951,32902,13339,32913,32820,13127,32804,32849,13121,32807,33156,13065,33026,33057,13578,32762,32837,13050,32902,32828,13393,33026,32896,13306,32892,32906,13541,32890,33037,13467,32861,32914,13177,32851,32943,13043,32896,32777,13145,32883,32841,12541
33019,32914,13287,32809,32798,13494,32946,32903,13312,32913,32817,13140,32804,32853,13181,32809,33154,13055,33026,33054,13607,32765,32836,13065,32903,32828,13437,33020,32899,13330,32900,32905,13529,32889,33040,13518,32863,32912,13173,32845,32953,13044,32893,32785,13116,32884,32842,13281
33017,32912,13311,32808,32790,13480,32943,32891,13336,32914,32816,13178,32806,32854,13159,32807,33149,13009,33022,33049,13596,32767,32845,13054,32903,32818,13399,33022,32896,13319,32897,32904,13534,32892,33041,13499,32865,32919,13158,32849,32943,13059,32892,32778,13116,32884,32849,13278
33019,32921,13290,32806,32787,13499,32946,32905,13329,32913,32815,13171,32809,32860,13146,32807,33159,13061,33021,33053,13601,32766,32838,13027,32905,32828,13415,33022,32894,13323,32895,32909,13532,32890,33045,13478,32865,32914,13179,32848,32955,13053,32895,32778,13123,32883,32846,13259
33016,32916,13309,32806,32794,13485,32944,32896,13338,32913,32819,13179,32807,32861,13176,32809,33154,13017,33023,33052,13584,32764,32839,13053,32904,32830,13418,33023,32897,13327,32898,32913,13530,32891,33045,13500,32860,32913,13184,32848,32959,13043,32893,32774,13119,32879,32843,13251
33018,32908,13310,32810,32785,13461,32946,32900,13317,32913,32814,13159,32804,32860,13141,32808,33148,13111,33030,33044,13599,32764,32842,13057,32904,32825,13411,33023,32899,13324,32896,32900,13530,32891,33037,13471,32862,32920,13176,32846,32954,13047,32895,32784,13126,32882,32842,13269
33018,32917,13320,32809,32786,13474,32947,32904,13324,32912,32820,13131,32803,32849,13150,32805,33157,13044,33026,33052,13578,32762,32849,13054,32900,32818,13408,33023,32900,13309,32893,32901,13528,32892,33043,13500,32861,32924,13172,32850,32951,13053,32896,32778,13110,32881,32838,13259
33018,32914,13315,32807,32792,13474,32951,32898,13323,32912,32817,13150,32806,32861,13139,32806,33151,13065,33026,33057,13561,32766,32840,13039,32901,32830,13404,33022,32898,13319,32896,32910,13537,32890,33046,13501,32860,32917,13176,32851,32946,13049,32892,32784,13112,32881,32846,12595
33017,32924,13332,32814,32805,13457,32945,32900,13329,32915,32820,13146,32804,32849,13181,32806,33152,13012,33028,33054,13598,32764,32839,13064,32902,32825,13413,33022,32891,13328,32895,32909,13530,32886,33041,13515,32866,32914,13175,32844,32947,13083,32895,32783,13146,32881,32844,13268
33019,32913,13322,32803,32792,13480,32943,32905,13323,32914,32821,13181,32805,32859,13160,32807,33155,13021,33028,33041,13578,32762,32840,13047,32905,32824,13425,33020,32892,13327,32895,32907,13533,32890,33033,13499,32865,32922,13175,32846,32952,13051,32896,32779,13116,32881,32836,13265
33021,32909,13316,32802,32790,13455,32948,32901,13333,32915,32810,13162,32803,32854,13174,32805,33150,13046,33030,33044,13578,32763,32843,13045,32903,32822,13420,33020,32893,13340,32897,32903,13527,32888,33040,13499,32863,32916,13184,32848,32950,13073,32895,32789,13117,32877,32849,13276
33017,32914,13313,32807,32802,13496,32945,32903,13314,32912,32818,13158,32809,32853,13173,32806,33152,13002,33031,33050,13559,32765,32847,13037,32903,32827,13400,33024,32898,13325,32895,32904,13524,32893,33045,13489,32865,32920,13186,32848,32948,13049,32895,32788,13111,32878,32839,13243
33015,32912,13303,32807,32799,13488,32946,32893,13332,32913,32813,13161,32805,32854,13137,32806,33158,13035,33027,33048,13585,32768,32837,13038,32905,32822,13386,33020,32893,13326,32898,32907,13532,32892,33042,13486,32864,32919,13191,32847,32948,13065,32890,32788,13124,32879,32834,13285
33020,32917,13326,32806,32793,13492,32944,32902,13325,32913,32823,13138,32806,32854,13172,32809,33154,13072,33025,33048,13578,32761,32840,13060,32902,32825,13400,33024,32905,13325,32893,32903,13542,32890,33041,13504,32862,32918,13178,32848,32963,13050,32889,32784,13111,32882,32844,13260
33016,32915,13328,32807,32790,13519,32945,32898,13330,32914,32816,13188,32801,32857,13177,32804,33153,13056,33029,33046,13576,32763,32839,13036,32902,32821,13421,33020,32902,13316,32895,32903,13539,32888,33039,13495,32863,32915,13182,32848,32956,13074,32895,32784,13107,32885,32840,13240
33018,32912,13313,32804,32794,13457,32948,32901,13327,32911,32819,13146,32805,32854,13166,32811,33151,13016,33032,33055,13573,32763,32839,13044,32902,32829,13404,33023,32899,13331,32894,32906,13531,32892,33040,13482,32864,32910,13191,32846,32949,13054,32893,32778,13134,32876,32849,13254
33018,32912,13317,32811,32798,13476,32947,32896,13335,32915,32811,13145,32804,32857,13144,32805,33153,12981,33030,33055,13586,32765,32848,13049,32905,32828,13406,33022,32899,13321,32895,32906,13516,32891,33042,13495,32865,32911,13187,32851,32957,13105,32893,32785,13110,32882,32835,13274
33018,32922,13305,32808,32798,13490,32943,32895,13325,32914,32815,13197,32803,32860,13133,32811,33149,13093,33027,33047,13576,32760,32843,13052,32903,32824,13402,33021,32890,13337,32894,32907,13530,32887,33040,13482,32864,32921,13202,32847,32947,13057,32894,32786,13110,32883,32846,13263
33018,32910,13318,32809,32792,13491,32945,32906,13326,32913,32817,13195,32806,32853,13172,32805,33152,13039,33027,33056,13585,32764,32839,13060,32901,32825,13424,33022,32894,13332,32895,32900,13503,32893,33043,13472,32865,32918,13175,32847,32951,13064,32894,32781,13122,32882,32845,13271
33016,32914,13289,32814,32798,13478,32949,32907,13338,32917,32813,13171,32805,32853,13127,32804,33149,12964,33026,33048,13545,32767,32843,13060,32901,32822,13408,33022,32893,13323,32898,32905,13523,32893,33046,13473,32860,32926,13177,32850,32954,13059,32892,32780,13147,32882,32849,12571
33014,32915,13333,32806,32788,13494,32944,32893,13327,32916,32815,13154,32809,32854,13140,32808,33150,13054,33026,33058,13595,32763,32843,13063,32905,32821,13407,33021,32895,13340,32895,32901,13521,32891,33042,13502,32863,32911,13191,32849,32947,13047,32894,32786,13112,32878,32843,13232
33017,32925,13303,32810,32794,13483,32947,32900,13350,32914,32820,13172,32801,32849,13146,32808,33148,13038,33027,33045,13597,32760,32839,13049,32902,32825,13392,33025,32890,13322,32899,32895,13514,32893,33042,13498,32864,32917,13189,32851,32951,13049,32893,32778,13130,32883,32846,13262
33018,32914,13328,32806,32798,13463,32946,32903,13305,32916,32814,13189,32805,32854,13134,32808,33156,13028,33026,33050,13592,32761,32843,13044,32905,32831,13401,33019,32895,13342,32894,32903,13530,32894,33050,13513,32865,32920,13205,32848,32954,13060,32897,32782,13110,32884,32844,12651
33017,32912,13312,32813,32794,13472,32945,32899,13320,32912,32817,13171,32808,32862,13161,32805,33144,12999,33031,33048,13594,32766,32842,13057,32903,32824,13424,33024,32894,13321,32895,32905,13519,32893,33036,13505,32864,32915,13185,32849,32965,13053,32896,32795,13136,32885,32844,13244
33019,32915,13303,32807,32785,13496,32947,32900,13325,32914,32810,13159,32803,32858,13156,32808,33143,13052,33030,33055,13580,32761,32842,13047,32908,32824,13395,33025,32891,13317,32892,32903,13516,32891,33048,13464,32864,32910,13169,32850,32954,13070,32895,32777,13101,32886,32849,13267
33019,32909,13292,32811,32791,13477,32944,32901,13316,32914,32811,13173,32804,32850,13139,32805,33148,13052,33027,33045,13573,32764,32842,13054,32903,32823,13394,33024,32900,13332,32893,32905,13524,32891,33044,13482,32865,32913,13195,32851,32948,13068,32895,32789,13112,32880,32854,13253
33019,32916,13334,32808,32797,13480,32946,32901,13315,32919,32825,13185,32808,32855,13159,32807,33148,13030,33029,33048,13570,32762,32846,13051,32907,32821,13411,33019,32895,13334,32898,32902,13484,32892,33042,13473,32864,32915,13160,32848,32953,13061,32894,32794,13123,32883,32846,13254
33019,32912,13317,32810,32789,13463,32948,32899,13327,32916,32815,13184,32801,32856,13163,32805,33153,13066,33033,33049,13552,32760,32843,13025,32902,32824,13433,33023,32899,13335,32892,32904,13548,32890,33035,13464,32862,32913,13188,32847,32959,13054,32893,32783,13119,32883,32841,12601
33019,32917,13341,32809,32793,13460,32947,32892,13316,32912,32830,13187,32809,32851,13152,32807,33160,13034,33026,33048,13581,32763,32838,13054,32902,32823,13403,33022,32893,13317,32894,32897,13518,32889,33036,13521,32864,32919,13194,32848,32955,13087,32895,32783,13108,32882,32848,12608
33020,32912,13331,32810,32798,13479,32946,32898,13329,32912,32819,13180,32805,32854,13176,32811,33155,13076,33032,33055,13583,32765,32845,13042,32905,32821,13387,33024,32903,13339,32894,32900,13537,32891,33032,13501,32865,32915,13185,32847,32956,13073,32894,32787,13122,32882,32845,12628
33017,32920,13311,32810,32796,13472,32947,32903,13333,32915,32816,13163,32806,32848,13177,32811,33147,13022,33033,33057,13554,32766,32844,13039,32903,32828,13395,33023,32895,13311,32897,32902,13523,32890,33040,13474,32859,32912,13180,32849,32954,13091,32890,32776,13110,32881,32841,13230
33016,32915,13304,32809,32795,13454,32944,32901,13331,32916,32816,13152,32803,32855,13177,32807,33151,13002,33030,33051,13573,32762,32840,13056,32903,32819,13408,33022,32898,13301,32897,32891,13516,32891,33040,13487,32867,32921,13172,32847,32953,13082,32894,32781,13113,32885,32843,13266
33018,32919,13306,32807,32794,13479,32945,32899,13335,32911,32815,13177,32807,32851,13153,32807,33149,13025,33029,33049,13566,32763,32841,13059,32902,32817,13410,33019,32893,13339,32890,32908,13538,32891,33043,13515,32865,32919,13186,32847,32942,13053,32889,32785,13099,32880,32846,12596
33018,32912,13336,32808,32795,13478,32950,32905,13331,32916,32819,13162,32806,32864,13161,32807,33150,13045,33030,33053,13573,32765,32846,13041,32903,32822,13414,33019,32896,13319,32898,32899,13531,32888,33046,13501,32866,32913,13189,32846,32954,13049,32897,32781,13143,32885,32844,12640
33014,32916,13323,32809,32785,13475,32947,32900,13319,32916,32817,13164,32807,32855,13146,32810,33150,13011,33029,33048,13571,32758,32845,13062,32903,32820,13409,33021,32899,13325,32896,32909,13521,32888,33040,13490,32863,32913,13181,32847,32948,13077,32893,32786,13109,32886,32851,12590
33017,32913,13362,32806,32788,13507,32949,32896,13319,32912,32826,13168,32808,32855,13163,32808,33146,12965,33028,33053,13590,32768,32841,13036,32902,32833,13398,33022,32898,13308,32898,32905,13523,32892,33037,13505,32868,32915,13164,32847,32957,13075,32893,32784,13108,32883,32839,12602
33016,32919,13314,32806,32793,13469,32946,32899,13314,32917,32807,13139,32804,32856,13161,32808,33155,12992,33028,33054,13587,32762,32836,13066,32900,32829,13409,33022,32893,13328,32892,32900,13528,32890,33046,13493,32863,32908,13187,32848,32957,13063,32894,32790,13114,32885,32847,12591
33019,32920,13317,32809,32792,13471,32948,32900,13325,32915,32814,13175,32805,32855,13137,32804,33147,13006,33029,33041,13575,32761,32836,13041,32904,32819,13421,33023,32897,13328,32895,32905,13522,32891,33046,13479,32865,32913,13198,32849,32951,13064,32890,32788,13105,32882,32847,12650
33016,32917,13333,32807,32789,13472,32945,32900,13325,32919,32814,13163,32806,32857,13172,32809,33150,13040,33025,33050,13563,32761,32838,13041,32898,32826,13384,33020,32896,13310,32893,32890,13530,32894,33043,13517,32864,32920,13182,32849,32958,13069,32893,32788,13127,32881,32837,13251
33018,32918,13341,32810,32793,13473,32948,32901,13327,32916,32816,13173,32799,32853,13161,32809,33150,13050,33025,33039,13575,32764,32836,13046,32908,32824,13393,33025,32897,13319,32892,32902,13534,32888,33035,13508,32863,32912,13155,32849,32954,13086,32894,32787,13105,32884,32845,13282
33015,32922,13318,32812,32793,13473,32944,32894,13320,32917,32813,13165,32807,32850,13163,32805,33153,13066,33029,33050,13564,32764,32841,13058,32904,32831,13423,33023,32894,13303,32897,32907,13544,32890,33042,13493,32866,32916,13193,32844,32950,13048,32894,32787,13124,32882,32850,13259
33020,32914,13308,32805,32789,13483,32946,32900,13346,32911,32814,13153,32806,32853,13171,32807,33150,13041,33028,33046,13584,32763,32840,13048,32905,32824,13393,33024,32895,13322,32895,32896,13521,32889,33029,13490,32867,32912,13194,32850,32952,13064,32896,32785,13121,32882,32842,13250
33019,32917,13302,32810,32796,13482,32946,32900,13311,32914,32824,13158,32806,32857,13181,32811,33151,13054,33031,33060,13568,32765,32845,13062,32907,32825,13409,33025,32895,13321,32892,32901,13513,32892,33043,13497,32865,32914,13157,32841,32946,13069,32894,32791,13102,32881,32844,12586
33017,32914,13315,32809,32786,13481,32944,32902,13325,32914,32815,13160,32803,32855,13141,32808,33151,12999,33030,33045,13569,32765,32842,13066,32898,32823,13396,33023,32896,13308,32896,32903,13533,32890,33034,13513,32861,32915,13153,32847,32957,13042,32893,32776,13130,32882,32840,13254
33016,32916,13325,32808,32784,13459,32944,32905,13322,32915,32817,13158,32806,32864,13185,32807,33152,13044,33023,33048,13586,32765,32843,13061,32903,32825,13402,33021,32897,13319,32896,32906,13519,32888,33045,13512,32859,32921,13169,32850,32957,13063,32893,32784,13116,32880,32851,13281
33017,32917,13315,32806,32794,13468,32948,32899,13348,32914,32815,13153,32807,32852,13150,32807,33150,13035,33028,33050,13589,32762,32845,13061,32899,32825,13393,33021,32896,13337,32897,32908,13517,32888,33041,13474,32867,32915,13180,32853,32952,13066,32893,32781,13111,32884,32845,12593
33021,32911,13308,32812,32790,13471,32944,32899,13314,32913,32819,13174,32808,32854,13195,32810,33151,13027,33033,33048,13570,32764,32835,13056,32902,32819,13378,33022,32890,13313,32894,32911,13522,32895,33035,13490,32862,32926,13164,32846,32959,13057,32892,32786,13121,32884,32841,12614
33020,32915,13313,32810,32794,13478,32945,32897,13310,32917,32809,13146,32799,32848,13154,32805,33155,13030,33029,33048,13571,32762,32848,13055,32904,32822,13400,33023,32894,13325,32895,32903,13504,32891,33039,13507,32862,32913,13160,32849,32954,13056,32894,32777,13099,32883,32840,13284
33020,32916,13313,32805,32791,13474,32944,32897,13333,32914,32809,13171,32808,32861,13175,32807,33147,12993,33029,33051,13568,32765,32842,13044,32902,32821,13405,33017,32904,13325,32894,32906,13520,32889,33037,13500,32864,32923,13180,32847,32953,13053,32893,32784,13124,32879,32834,13283
33021,32913,13298,32806,32797,13474,32947,32909,13316,32914,32819,13137,32803,32862,13180,32806,33150,13005,33027,33049,13576,32765,32838,13056,32908,32823,13379,33021,32894,13337,32895,32901,13525,32885,33040,13501,32867,32916,13190,32846,32954,13085,32893,32785,13109,32883,32847,12562
33018,32919,13320,32808,32797,13473,32943,32905,13335,32917,32819,13165,32805,32852,13163,32807,33152,13047,33029,33046,13572,32764,32844,13037,32904,32821,13406,33023,32903,13318,32893,32902,13527,32886,33036,13503,32860,32915,13187,32848,32958,13089,32892,32781,13131,32884,32844,13280
33017,32915,13346,32807,32786,13462,32945,32898,13332,32916,32820,13170,32807,32857,13155,32805,33155,13032,33027,33047,13569,32768,32846,13072,32904,32825,13415,33019,32902,13319,32896,32897,13522,32890,33039,13486,32866,32922,13181,32853,32953,13071,32891,32786,13109,32884,32841,12512
33021,32917,13318,32803,32787,13482,32945,32894,13332,32915,32815,13159,32807,32862,13175,32809,33151,13028,33034,33042,13568,32767,32838,13037,32903,32822,13408,33024,32895,13350,32897,32903,13529,32889,33040,13502,32865,32919,13168,32851,32954,13089,32894,32775,13133,32881,32850,13263
33019,32912,13299,32810,32786,13459,32946,32901,13333,32913,32816,13159,32806,32856,13144,32808,33155,13010,33030,33045,13592,32759,32837,13066,32903,32824,13426,33022,32892,13333,32896,32903,13530,32892,33037,13505,32865,32921,13175,32849,32942,13048,32897,32782,13087,32884,32842,12583
33018,32917,13312,32808,32784,13470,32948,32903,13326,32913,32822,13173,32805,32851,13150,32806,33147,13030,33026,33050,13573,32764,32837,13041,32907,32821,13435,33022,32895,13331,32894,32901,13531,32889,33042,13472,32861,32917,13170,32850,32954,13065,32894,32787,13106,32879,32842,13259
33020,32911,13290,32807,32787,13489,32948,32900,13334,32917,32805,13142,32800,32865,13162,32806,33156,13020,33027,33054,13583,32763,32842,13034,32905,32824,13389,33022,32895,13310,32891,32907,13527,32895,33036,13493,32864,32917,13174,32852,32947,13074,32893,32793,13113,32882,32843,13279
33020,32924,13295,32807,32800,13477,32945,32895,13343,32914,32812,13170,32800,32856,13147,32807,33149,13006,33027,33047,13579,32760,32842,13041,32907,32833,13397,33023,32888,13338,32896,32895,13520,32887,33036,13488,32864,32919,13170,32846,32949,13082,32891,32787,13093,32883,32837,13261
33021,32917,13310,32808,32788,13455,32947,32898,13317,32914,32815,13152,32805,32856,13176,32806,33155,12999,33026,33061,13571,32761,32844,13040,32903,32825,13408,33019,32890,13335,32901,32905,13529,32894,33042,13501,32861,32913,13159,32848,32956,13060,32895,32787,13107,32878,32842,13270
33019,32918,13316,32804,32796,13468,32945,32907,13343,32913,32818,13162,32803,32856,13151,32807,33151,13038,33026,33051,13586,32763,32837,13043,32906,32824,13415,33023,32896,13345,32891,32890,13516,32885,33039,13495,32865,32914,13186,32850,32956,13056,32894,32786,13103,32881,32843,13269
33021,32913,13325,32806,32783,13474,32950,32904,13324,32913,32818,13188,32808,32856,13180,32810,33163,13032,33027,33045,13594,32766,32838,13049,32902,32829,13382,33024,32893,13312,32896,32904,13538,32891,33041,13495,32861,32911,13171,32849,32948,13058,32895,32786,13096,32878,32846,13280
33020,32918,13326,32809,32792,13471,32948,32901,13320,32917,32815,13177,32809,32849,13176,32808,33147,13021,33027,33053,13590,32766,32839,13053,32901,32824,13413,33023,32896,13340,32895,32909,13531,32892,33040,13465,32863,32909,13199,32851,32952,13067,32896,32780,13116,32878,32835,13280
33016,32920,13298,32807,32790,13475,32944,32904,13335,32915,32817,13170,32802,32854,13174,32809,33150,13070,33031,33052,13580,32760,32844,13051,32901,32820,13432,33025,32897,13320,32892,32901,13533,32888,33039,13486,32862,32912,13198,32848,32952,13062,32894,32783,13111,32879,32841,13268
33017,32923,13295,32805,32796,13487,32947,32897,13325,32912,32813,13136,32803,32855,13174,32809,33152,13075,33030,33055,13584,32765,32848,13054,32902,32826,13392,33022,32895,13325,32894,32905,13531,32891,33037,13520,32866,32913,13191,32848,32959,13074,32897,32776,13115,32876,32844,13258
33023,32917,13310,32805,32795,13481,32946,32901,13338,32913,32815,13172,32803,32852,13153,32807,33152,13026,33027,33044,13572,32765,32839,13031,32904,32823,13386,33019,32893,13317,32894,32903,13523,32884,33035,13511,32861,32910,13192,32848,32955,13070,32892,32781,13128,32883,32842,12594
33020,32912,13291,32803,32796,13483,32946,32900,13313,32914,32822,13164,32805,32862,13180,32804,33150,13067,33029,33052,13558,32764,32840,13048,32901,32828,13391,33022,32896,13332,32895,32901,13537,32891,33037,13501,32864,32913,13192,32847,32956,13059,32893,32787,13098,32878,32842,13282
33018,32908,13322,32807,32793,13472,32946,32899,13351,32915,32815,13190,32801,32857,13195,32805,33145,13029,33028,33047,13583,32764,32837,13046,32904,32830,13413,33017,32896,13307,32892,32904,13524,32890,33039,13510,32861,32904,13175,32849,32953,13063,32892,32783,13111,32882,32848,12606
33021,32915,13311,32810,32795,13467,32947,32898,13345,32914,32812,13165,32799,32860,13169,32811,33158,13088,33027,33053,13570,32763,32838,13057,32902,32831,13411,33018,32895,13329,32897,32906,13509,32889,33042,13504,32868,32912,13195,32847,32959,13068,32896,32786,13116,32881,32843,13256
